playerKey,fantacalcioId,playerName,classicRole,mantraRoles,realTeamOriginal,statusCode,quotationCurrent,fvm,fantasyRoster,fbrefId,fbrefName,fbrefUrl,fbrefSearchQuery,fbrefSearchUrl,reviewBatch,reviewPriority,reviewScore,matchStatus,confidence,sourceVerifiedAt,mappedInRelease,notes
fc-4459,4459,Rovella,C,M/C,Lazio,IN_LISTONE,2,8,,,,,Rovella Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Rovella%20Lazio%20fbref,batch-09,427,9,needs-review,,,,
fc-27,27,Grassi,C,M/C,Cremonese,IN_LISTONE,5,8,,,,,Grassi Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Grassi%20Cremonese%20fbref,batch-07,321,20,needs-review,,,,
fc-7335,7335,Zatterstrom,D,Dc,Genoa,IN_LISTONE,3,8,,,,,Zatterstrom Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Zatterstrom%20Genoa%20fbref,batch-10,467,5,needs-review,,,,
fc-7325,7325,Bozhinov,D,Dc,Pisa,IN_LISTONE,1,8,,,,,Bozhinov Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Bozhinov%20Pisa%20fbref,batch-09,443,6,needs-review,,,,
fc-7255,7255,Britschgi,D,Dd/Ds/E,Parma,IN_LISTONE,4,8,FC DueFratelli2005,,,,Britschgi Parma fbref,https://fbref.com/en/search/search.fcgi?search=Britschgi%20Parma%20fbref,batch-05,230,29,needs-review,,,,
fc-7130,7130,Folino,D,Dc,Cremonese,IN_LISTONE,4,8,,,,,Folino Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Folino%20Cremonese%20fbref,batch-09,405,11,needs-review,,,,
fc-6957,6957,Valentini N.,D,Dc,Verona,IN_LISTONE,3,8,,,,,Valentini N Verona fbref,https://fbref.com/en/search/search.fcgi?search=Valentini%20N%20Verona%20fbref,batch-08,382,14,needs-review,,,,
fc-6896,6896,Van Der Brempt,D,Dd/E,Como,IN_LISTONE,5,8,,,,,Van Der Brempt Como fbref,https://fbref.com/en/search/search.fcgi?search=Van%20Der%20Brempt%20Como%20fbref,batch-08,388,13,needs-review,,,,
fc-6809,6809,Marianucci,D,Dc,Torino,IN_LISTONE,3,8,,,,,Marianucci Torino fbref,https://fbref.com/en/search/search.fcgi?search=Marianucci%20Torino%20fbref,batch-09,419,10,needs-review,,,,
fc-6230,6230,Dossena,D,Dc,Cagliari,IN_LISTONE,5,8,,,,,Dossena Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Dossena%20Cagliari%20fbref,batch-08,389,12,needs-review,,,,
fc-6211,6211,Zemura,D,Ds/E,Udinese,IN_LISTONE,3,8,,,,,Zemura Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Zemura%20Udinese%20fbref,batch-09,402,12,needs-review,,,,
fc-5831,5831,Gatti,D,Dc,Juventus,IN_LISTONE,5,8,,,,,Gatti Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Gatti%20Juventus%20fbref,batch-08,380,14,needs-review,,,,
fc-5678,5678,Holm,D,Dd/E,Juventus,IN_LISTONE,10,8,River Plaid,,,,Holm Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Holm%20Juventus%20fbref,batch-05,239,29,needs-review,,,,
fc-5578,5578,Kossounou,D,Dd/Dc,Atalanta,IN_LISTONE,6,8,Afc Severgas Baronissi,,,,Kossounou Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Kossounou%20Atalanta%20fbref,batch-06,273,25,needs-review,,,,
fc-5273,5273,Estupinan,D,Ds/E,Milan,IN_LISTONE,2,8,,,,,Estupinan Milan fbref,https://fbref.com/en/search/search.fcgi?search=Estupinan%20Milan%20fbref,batch-09,418,10,needs-review,,,,
fc-5168,5168,Tsimikas,D,Ds/E,Roma,IN_LISTONE,3,8,real mappine,,,,Tsimikas Roma fbref,https://fbref.com/en/search/search.fcgi?search=Tsimikas%20Roma%20fbref,batch-07,317,21,needs-review,,,,
fc-5156,5156,Nkounkou,D,Ds/E,Torino,IN_LISTONE,2,8,,,,,Nkounkou Torino fbref,https://fbref.com/en/search/search.fcgi?search=Nkounkou%20Torino%20fbref,batch-09,439,7,needs-review,,,,
fc-4665,4665,Maripan,D,Dc,Torino,IN_LISTONE,8,8,River Plaid,,,,Maripan Torino fbref,https://fbref.com/en/search/search.fcgi?search=Maripan%20Torino%20fbref,batch-05,207,32,needs-review,,,,
fc-4461,4461,Zappa,D,B/Dd/E,Cagliari,IN_LISTONE,6,8,,,,,Zappa Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Zappa%20Cagliari%20fbref,batch-07,330,20,needs-review,,,,
fc-2525,2525,Darmian,D,B/Dd/E,Inter,IN_LISTONE,3,8,,,,,Darmian Inter fbref,https://fbref.com/en/search/search.fcgi?search=Darmian%20Inter%20fbref,batch-09,435,7,needs-review,,,,
fc-2279,2279,Romagna,D,Dc,Sassuolo,IN_LISTONE,1,8,,,,,Romagna Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Romagna%20Sassuolo%20fbref,batch-10,464,5,needs-review,,,,
fc-697,697,Cuadrado,D,E,Pisa,IN_LISTONE,5,8,,,,,Cuadrado Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Cuadrado%20Pisa%20fbref,batch-08,375,14,needs-review,,,,
fc-487,487,De Silvestri,D,Dd/E,Bologna,IN_LISTONE,3,8,,,,,De Silvestri Bologna fbref,https://fbref.com/en/search/search.fcgi?search=De%20Silvestri%20Bologna%20fbref,batch-09,425,9,needs-review,,,,
fc-388,388,Albiol,D,Dc,Pisa,IN_LISTONE,1,8,,,,,Albiol Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Albiol%20Pisa%20fbref,batch-09,442,6,needs-review,,,,
fc-6641,6641,Suzuki,P,Por,Parma,IN_LISTONE,11,8,,,,,Suzuki Parma fbref,https://fbref.com/en/search/search.fcgi?search=Suzuki%20Parma%20fbref,batch-07,307,22,needs-review,,,,
fc-7344,7344,Stojilkovic,A,Pc,Pisa,IN_LISTONE,4,7,,,,,Stojilkovic Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Stojilkovic%20Pisa%20fbref,batch-09,410,11,needs-review,,,,
fc-7199,7199,Kilicsoy,A,A,Cagliari,IN_LISTONE,13,7,FC DueFratelli2005,,,,Kilicsoy Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Kilicsoy%20Cagliari%20fbref,batch-05,205,32,needs-review,,,,
fc-6207,6207,Almqvist,A,W/A,Parma,IN_LISTONE,3,7,,,,,Almqvist Parma fbref,https://fbref.com/en/search/search.fcgi?search=Almqvist%20Parma%20fbref,batch-09,422,9,needs-review,,,,
fc-5918,5918,Sulemana K.,A,A,Atalanta,IN_LISTONE,9,7,Real Pisistrius,,,,Sulemana K Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Sulemana%20K%20Atalanta%20fbref,batch-05,219,31,needs-review,,,,
fc-247,247,Pavoletti,A,Pc,Cagliari,IN_LISTONE,3,7,,,,,Pavoletti Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Pavoletti%20Cagliari%20fbref,batch-09,440,7,needs-review,,,,
fc-7147,7147,Hojholt,C,M/C,Pisa,IN_LISTONE,3,7,,,,,Hojholt Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Hojholt%20Pisa%20fbref,batch-08,393,12,needs-review,,,,
fc-7036,7036,Bakola,C,C/T,Sassuolo,IN_LISTONE,2,7,,,,,Bakola Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Bakola%20Sassuolo%20fbref,batch-10,457,5,needs-review,,,,
fc-7010,7010,Al-Musrati,C,M/C,Verona,IN_LISTONE,2,7,,,,,Al-Musrati Verona fbref,https://fbref.com/en/search/search.fcgi?search=Al-Musrati%20Verona%20fbref,batch-09,415,10,needs-review,,,,
fc-6917,6917,Masini,C,M/C,Genoa,IN_LISTONE,5,7,,,,,Masini Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Masini%20Genoa%20fbref,batch-08,362,17,needs-review,,,,
fc-6640,6640,Felici,C,W,Cagliari,IN_LISTONE,7,7,,,,,Felici Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Felici%20Cagliari%20fbref,batch-08,378,14,needs-review,,,,
fc-6191,6191,Belahyane,C,M/C,Lazio,IN_LISTONE,3,7,,,,,Belahyane Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Belahyane%20Lazio%20fbref,batch-09,416,10,needs-review,,,,
fc-5872,5872,Helgason,C,C/T,Lecce,IN_LISTONE,2,7,real mappine,,,,Helgason Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Helgason%20Lecce%20fbref,batch-08,372,15,needs-review,,,,
fc-7326,7326,Helland,D,Dd/Dc,Bologna,IN_LISTONE,2,7,,,,,Helland Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Helland%20Bologna%20fbref,batch-09,449,6,needs-review,,,,
fc-7182,7182,Ndaba,D,Ds/E,Lecce,IN_LISTONE,1,7,,,,,Ndaba Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Ndaba%20Lecce%20fbref,batch-09,438,7,needs-review,,,,
fc-7068,7068,Vitik,D,Dc,Bologna,IN_LISTONE,4,7,As Paperopoli,,,,Vitik Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Vitik%20Bologna%20fbref,batch-06,289,24,needs-review,,,,
fc-7011,7011,Slotsager,D,Dc,Verona,IN_LISTONE,2,7,,,,,Slotsager Verona fbref,https://fbref.com/en/search/search.fcgi?search=Slotsager%20Verona%20fbref,batch-10,455,6,needs-review,,,,
fc-5994,5994,Ebosse,D,Ds/Dc,Torino,IN_LISTONE,5,7,,,,,Ebosse Torino fbref,https://fbref.com/en/search/search.fcgi?search=Ebosse%20Torino%20fbref,batch-08,377,14,needs-review,,,,
fc-5481,5481,Mazzocchi,D,Dd/Ds/E,Napoli,IN_LISTONE,4,7,,,,,Mazzocchi Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Mazzocchi%20Napoli%20fbref,batch-09,420,10,needs-review,,,,
fc-4772,4772,Angelino,D,E,Roma,IN_LISTONE,7,7,Ac Milan,,,,Angelino Roma fbref,https://fbref.com/en/search/search.fcgi?search=Angelino%20Roma%20fbref,batch-07,309,21,needs-review,,,,
fc-2006,2006,Lirola,D,B/Dd/E,Verona,IN_LISTONE,2,7,,,,,Lirola Verona fbref,https://fbref.com/en/search/search.fcgi?search=Lirola%20Verona%20fbref,batch-10,452,6,needs-review,,,,
fc-1891,1891,Ceccherini,D,Dd/Dc,Cremonese,IN_LISTONE,1,7,,,,,Ceccherini Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Ceccherini%20Cremonese%20fbref,batch-09,445,6,needs-review,,,,
fc-7345,7345,Przyborek,C,W/T,Lazio,IN_LISTONE,1,6,,,,,Przyborek Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Przyborek%20Lazio%20fbref,batch-10,500,2,needs-review,,,,
fc-7319,7319,Fofana Sa.,C,M/C,Lecce,IN_LISTONE,1,6,,,,,Fofana Sa Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Fofana%20Sa%20Lecce%20fbref,batch-10,481,3,needs-review,,,,
fc-7165,7165,Liteta,C,M/C,Cagliari,IN_LISTONE,1,6,,,,,Liteta Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Liteta%20Cagliari%20fbref,batch-10,470,4,needs-review,,,,
fc-7150,7150,Vural,C,C,Pisa,IN_LISTONE,3,6,,,,,Vural Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Vural%20Pisa%20fbref,batch-09,414,11,needs-review,,,,
fc-6212,6212,Zarraga,C,M/C,Udinese,IN_LISTONE,3,6,,,,,Zarraga Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Zarraga%20Udinese%20fbref,batch-09,429,9,needs-review,,,,
fc-7222,7222,Cham,D,Dd/Ds/E,Verona,IN_LISTONE,2,6,,,,,Cham Verona fbref,https://fbref.com/en/search/search.fcgi?search=Cham%20Verona%20fbref,batch-10,460,5,needs-review,,,,
fc-2745,2745,Calabresi,D,B/Dd/E,Pisa,IN_LISTONE,3,6,,,,,Calabresi Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Calabresi%20Pisa%20fbref,batch-08,357,17,needs-review,,,,
fc-418,418,Goldaniga,D,Dc,Como,IN_LISTONE,1,6,,,,,Goldaniga Como fbref,https://fbref.com/en/search/search.fcgi?search=Goldaniga%20Como%20fbref,batch-10,493,2,needs-review,,,,
fc-4236,4236,Muric,P,Por,Sassuolo,IN_LISTONE,10,6,As Paperopoli,,,,Muric Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Muric%20Sassuolo%20fbref,batch-03,147,37,needs-review,,,,
fc-7213,7213,Frigan,A,Pc,Parma,IN_LISTONE,1,5,FC DueFratelli2005,,,,Frigan Parma fbref,https://fbref.com/en/search/search.fcgi?search=Frigan%20Parma%20fbref,batch-08,391,12,needs-review,,,,
fc-6555,6555,Moumbagna,A,Pc,Cremonese,IN_LISTONE,2,5,,,,,Moumbagna Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Moumbagna%20Cremonese%20fbref,batch-10,454,6,needs-review,,,,
fc-5515,5515,Okereke,A,A,Cremonese,IN_LISTONE,10,5,,,,,Okereke Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Okereke%20Cremonese%20fbref,batch-08,369,16,needs-review,,,,
fc-2012,2012,Milik,A,Pc,Juventus,IN_LISTONE,1,5,,,,,Milik Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Milik%20Juventus%20fbref,batch-10,485,3,needs-review,,,,
fc-7357,7357,Lahdo,C,C/T,Como,IN_LISTONE,1,5,,,,,Lahdo Como fbref,https://fbref.com/en/search/search.fcgi?search=Lahdo%20Como%20fbref,batch-10,496,2,needs-review,,,,
fc-5457,5457,Maleh,C,M/C,Cremonese,IN_LISTONE,5,5,,,,,Maleh Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Maleh%20Cremonese%20fbref,batch-08,361,17,needs-review,,,,
fc-4677,4677,Cornet,C,W,Genoa,IN_LISTONE,2,5,,,,,Cornet Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Cornet%20Genoa%20fbref,batch-09,447,6,needs-review,,,,
fc-7271,7271,Odogu,D,Dc,Milan,IN_LISTONE,1,5,,,,,Odogu Milan fbref,https://fbref.com/en/search/search.fcgi?search=Odogu%20Milan%20fbref,batch-10,497,2,needs-review,,,,
fc-7202,7202,Ndiaye,D,Dc,Parma,IN_LISTONE,2,5,Real Pisistrius,,,,Ndiaye Parma fbref,https://fbref.com/en/search/search.fcgi?search=Ndiaye%20Parma%20fbref,batch-07,340,19,needs-review,,,,
fc-6985,6985,Candè,D,Ds/Dc,Sassuolo,IN_LISTONE,1,5,,,,,Candè Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Cand%C3%A8%20Sassuolo%20fbref,batch-09,444,6,needs-review,,,,
fc-6870,6870,Faye,D,Dc,Cremonese,IN_LISTONE,1,5,,,,,Faye Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Faye%20Cremonese%20fbref,batch-09,448,6,needs-review,,,,
fc-252,252,Biraghi,D,Ds/E,Torino,IN_LISTONE,2,5,,,,,Biraghi Torino fbref,https://fbref.com/en/search/search.fcgi?search=Biraghi%20Torino%20fbref,batch-09,424,9,needs-review,,,,
fc-6662,6662,Corvi,P,Por,Parma,IN_LISTONE,9,5,As Paperopoli,,,,Corvi Parma fbref,https://fbref.com/en/search/search.fcgi?search=Corvi%20Parma%20fbref,batch-05,231,29,needs-review,,,,
fc-4957,4957,Montipò,P,Por,Verona,IN_LISTONE,12,5,Ac Milan,,,,Montipò Verona fbref,https://fbref.com/en/search/search.fcgi?search=Montip%C3%B2%20Verona%20fbref,batch-03,105,41,needs-review,,,,
fc-4867,4867,Turati,P,Por,Sassuolo,IN_LISTONE,8,5,,,,,Turati Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Turati%20Sassuolo%20fbref,batch-09,401,12,needs-review,,,,
fc-6827,6827,Njie,A,A,Torino,IN_LISTONE,6,4,,,,,Njie Torino fbref,https://fbref.com/en/search/search.fcgi?search=Njie%20Torino%20fbref,batch-08,398,12,needs-review,,,,
fc-6538,6538,Onana J.,C,M/C,Genoa,IN_LISTONE,1,4,,,,,Onana J Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Onana%20J%20Genoa%20fbref,batch-10,486,3,needs-review,,,,
fc-6219,6219,Boloca,C,M/C,Sassuolo,IN_LISTONE,2,4,,,,,Boloca Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Boloca%20Sassuolo%20fbref,batch-10,468,4,needs-review,,,,
fc-5788,5788,Sabiri,C,T,Fiorentina,IN_LISTONE,2,4,,,,,Sabiri Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Sabiri%20Fiorentina%20fbref,batch-10,474,4,needs-review,,,,
fc-7377,7377,Balbo,D,Ds/E,Fiorentina,IN_LISTONE,2,4,,,,,Balbo Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Balbo%20Fiorentina%20fbref,batch-10,458,5,needs-review,,,,
fc-7196,7196,Denoon,D,Dc,Pisa,IN_LISTONE,1,4,,,,,Denoon Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Denoon%20Pisa%20fbref,batch-10,480,3,needs-review,,,,
fc-7140,7140,Coppola F.,D,Dc,Pisa,IN_LISTONE,1,4,,,,,Coppola F Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Coppola%20F%20Pisa%20fbref,batch-10,461,5,needs-review,,,,
fc-6992,6992,Oyegoke,D,B/Dd/E,Verona,IN_LISTONE,4,4,,,,,Oyegoke Verona fbref,https://fbref.com/en/search/search.fcgi?search=Oyegoke%20Verona%20fbref,batch-09,421,10,needs-review,,,,
fc-6665,6665,Coulibaly W.,D,Dd/Ds/E,Sassuolo,IN_LISTONE,4,4,,,,,Coulibaly W Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Coulibaly%20W%20Sassuolo%20fbref,batch-08,374,14,needs-review,,,,
fc-6149,6149,Carboni F.,D,Ds/E,Parma,IN_LISTONE,3,4,,,,,Carboni F Parma fbref,https://fbref.com/en/search/search.fcgi?search=Carboni%20F%20Parma%20fbref,batch-10,459,5,needs-review,,,,
fc-140,140,Hysaj,D,Dd/Ds/E,Lazio,IN_LISTONE,1,4,,,,,Hysaj Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Hysaj%20Lazio%20fbref,batch-10,483,3,needs-review,,,,
fc-7353,7353,Pedro Felipe,D,Dc,Sassuolo,IN_LISTONE,3,3,,,,,Pedro Felipe Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Pedro%20Felipe%20Sassuolo%20fbref,batch-10,473,4,needs-review,,,,
fc-7156,7156,Pieragnolo,D,Ds/E,Sassuolo,IN_LISTONE,1,3,,,,,Pieragnolo Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Pieragnolo%20Sassuolo%20fbref,batch-11,520,1,needs-review,,,,
fc-6883,6883,Jean,D,Dc,Lecce,IN_LISTONE,2,3,,,,,Jean Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Jean%20Lecce%20fbref,batch-10,462,5,needs-review,,,,
fc-5899,5899,Gigot,D,Dc,Lazio,IN_LISTONE,1,3,,,,,Gigot Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Gigot%20Lazio%20fbref,batch-11,513,1,needs-review,,,,
fc-2861,2861,Semper,P,Por,Pisa,IN_LISTONE,7,3,,,,,Semper Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Semper%20Pisa%20fbref,batch-07,328,20,needs-review,,,,
fc-2722,2722,Ravaglia F.,P,Por,Bologna,IN_LISTONE,4,3,Prestige Worldwide,,,,Ravaglia F Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Ravaglia%20F%20Bologna%20fbref,batch-06,296,23,needs-review,,,,
fc-6645,6645,Marchwinski,C,T,Lecce,IN_LISTONE,1,2,,,,,Marchwinski Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Marchwinski%20Lecce%20fbref,batch-11,515,1,needs-review,,,,
fc-7164,7164,Perez M.,D,Dd/Dc,Lecce,IN_LISTONE,1,2,,,,,Perez M Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Perez%20M%20Lecce%20fbref,batch-10,499,2,needs-review,,,,
fc-7172,7172,Pessina Mas.,P,Por,Bologna,IN_LISTONE,6,2,,,,,Pessina Mas Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Pessina%20Mas%20Bologna%20fbref,batch-09,432,8,needs-review,,,,
fc-7388,7388,Mosconi,A,A,Inter,IN_LISTONE,1,1,,,,,Mosconi Inter fbref,https://fbref.com/en/search/search.fcgi?search=Mosconi%20Inter%20fbref,batch-11,516,1,needs-review,,,,
fc-7381,7381,Mikolajewski,A,Pc,Parma,IN_LISTONE,2,1,,,,,Mikolajewski Parma fbref,https://fbref.com/en/search/search.fcgi?search=Mikolajewski%20Parma%20fbref,batch-10,484,3,needs-review,,,,
fc-7368,7368,Vermesan,A,Pc,Verona,IN_LISTONE,1,1,,,,,Vermesan Verona fbref,https://fbref.com/en/search/search.fcgi?search=Vermesan%20Verona%20fbref,batch-11,504,2,needs-review,,,,
fc-7338,7338,Albarracin,A,A,Cagliari,IN_LISTONE,2,1,,,,,Albarracin Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Albarracin%20Cagliari%20fbref,batch-10,476,3,needs-review,,,,
fc-7317,7317,Trepy,A,Pc,Cagliari,IN_LISTONE,1,1,,,,,Trepy Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Trepy%20Cagliari%20fbref,batch-10,490,3,needs-review,,,,
fc-7309,7309,Isaac,A,Pc,Verona,IN_LISTONE,1,1,,,,,Isaac Verona fbref,https://fbref.com/en/search/search.fcgi?search=Isaac%20Verona%20fbref,batch-10,494,2,needs-review,,,,
fc-7277,7277,Arena A.,A,Pc,Roma,IN_LISTONE,1,1,,,,,Arena A Roma fbref,https://fbref.com/en/search/search.fcgi?search=Arena%20A%20Roma%20fbref,batch-10,491,2,needs-review,,,,
fc-7272,7272,Gueye,A,Pc,Udinese,IN_LISTONE,5,1,,,,,Gueye Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Gueye%20Udinese%20fbref,batch-08,392,12,needs-review,,,,
fc-7262,7262,Balentien,A,A,Milan,IN_LISTONE,1,1,,,,,Balentien Milan fbref,https://fbref.com/en/search/search.fcgi?search=Balentien%20Milan%20fbref,batch-11,505,1,needs-review,,,,
fc-7239,7239,Braschi,A,Pc,Fiorentina,IN_LISTONE,2,1,,,,,Braschi Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Braschi%20Fiorentina%20fbref,batch-10,477,3,needs-review,,,,
fc-7158,7158,Moro L.,A,Pc,Sassuolo,IN_LISTONE,1,1,,,,,Moro L Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Moro%20L%20Sassuolo%20fbref,batch-10,471,4,needs-review,,,,
fc-7322,7322,Ngom,C,M/C,Lecce,IN_LISTONE,5,1,,,,,Ngom Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Ngom%20Lecce%20fbref,batch-08,397,12,needs-review,,,,
fc-7248,7248,Gorter,C,M/C,Lecce,IN_LISTONE,2,1,,,,,Gorter Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Gorter%20Lecce%20fbref,batch-10,482,3,needs-review,,,,
fc-6677,6677,Adzic,C,C/T,Juventus,IN_LISTONE,1,1,Afc Severgas Baronissi,,,,Adzic Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Adzic%20Juventus%20fbref,batch-08,383,13,needs-review,,,,
fc-7346,7346,Raterink,D,Dd/E,Cagliari,IN_LISTONE,1,1,,,,,Raterink Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Raterink%20Cagliari%20fbref,batch-11,522,1,needs-review,,,,
fc-7312,7312,Arizala,D,Ds/E,Udinese,IN_LISTONE,2,1,,,,,Arizala Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Arizala%20Udinese%20fbref,batch-10,456,5,needs-review,,,,
fc-7238,7238,Kouadio,D,Dc,Fiorentina,IN_LISTONE,1,1,,,,,Kouadio Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Kouadio%20Fiorentina%20fbref,batch-10,495,2,needs-review,,,,
fc-7383,7383,Giacomone,P,Por,Lazio,IN_LISTONE,1,1,,,,,Giacomone Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Giacomone%20Lazio%20fbref,batch-11,512,1,needs-review,,,,
fc-7382,7382,Pannozzo,P,Por,Lazio,IN_LISTONE,1,1,,,,,Pannozzo Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Pannozzo%20Lazio%20fbref,batch-11,519,1,needs-review,,,,
fc-7363,7363,Siviero,P,Por,Torino,IN_LISTONE,1,1,,,,,Siviero Torino fbref,https://fbref.com/en/search/search.fcgi?search=Siviero%20Torino%20fbref,batch-11,528,1,needs-review,,,,
fc-7301,7301,Tornqvist,P,Por,Como,IN_LISTONE,1,1,,,,,Tornqvist Como fbref,https://fbref.com/en/search/search.fcgi?search=Tornqvist%20Como%20fbref,batch-11,530,1,needs-review,,,,
fc-7285,7285,Ferrante,P,Por,Napoli,IN_LISTONE,1,1,,,,,Ferrante Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Ferrante%20Napoli%20fbref,batch-11,510,1,needs-review,,,,
fc-7261,7261,Cavlina,P,Por,Como,IN_LISTONE,1,1,,,,,Cavlina Como fbref,https://fbref.com/en/search/search.fcgi?search=Cavlina%20Como%20fbref,batch-11,507,1,needs-review,,,,
fc-7236,7236,Toniolo,P,Por,Verona,IN_LISTONE,1,1,,,,,Toniolo Verona fbref,https://fbref.com/en/search/search.fcgi?search=Toniolo%20Verona%20fbref,batch-11,529,1,needs-review,,,,
fc-7185,7185,Nunziante,P,Por,Udinese,IN_LISTONE,1,1,,,,,Nunziante Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Nunziante%20Udinese%20fbref,batch-11,518,1,needs-review,,,,
fc-7179,7179,Israel,P,Por,Torino,IN_LISTONE,1,1,Real Pisistrius,,,,Israel Torino fbref,https://fbref.com/en/search/search.fcgi?search=Israel%20Torino%20fbref,batch-08,367,16,needs-review,,,,
fc-7169,7169,Zelezny,P,Por,Roma,IN_LISTONE,1,1,,,,,Zelezny Roma fbref,https://fbref.com/en/search/search.fcgi?search=Zelezny%20Roma%20fbref,batch-11,532,1,needs-review,,,,
fc-7042,7042,Calligaris,P,Por,Inter,IN_LISTONE,1,1,,,,,Calligaris Inter fbref,https://fbref.com/en/search/search.fcgi?search=Calligaris%20Inter%20fbref,batch-11,506,1,needs-review,,,,
fc-6991,6991,Siegrist,P,Por,Genoa,IN_LISTONE,1,1,,,,,Siegrist Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Siegrist%20Genoa%20fbref,batch-11,527,1,needs-review,,,,
fc-6842,6842,Sava,P,Por,Udinese,IN_LISTONE,1,1,,,,,Sava Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Sava%20Udinese%20fbref,batch-10,465,5,needs-review,,,,
fc-6813,6813,Torriani,P,Por,Milan,IN_LISTONE,1,1,real mappine,,,,Torriani Milan fbref,https://fbref.com/en/search/search.fcgi?search=Torriani%20Milan%20fbref,batch-09,413,11,needs-review,,,,
fc-6650,6650,Sherri,P,Por,Cagliari,IN_LISTONE,1,1,,,,,Sherri Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Sherri%20Cagliari%20fbref,batch-11,526,1,needs-review,,,,
